timestamp,influencer_profile,promoter_profile,influencer_tweet_url,promotion_tweet_url,influencer_tweet_likes,promoter_tweet_likes,influencer_tweet_text,promoter_tweet_text
2021-09-28 00:37:05+00:00,https://twitter.com/CryptoMichNL,https://twitter.com/psalmcrypt,https://twitter.com/CryptoMichNL/status/1442613771839713280,https://twitter.com/psalmcrypt/status/1442649527811407877,707,1,Request 06 - #Chainlink  The most undervalued coin in the top 20.  I'm still bullish on this one and #Oracles. https://t.co/tPZoPwqYFN,@CryptoMichNL Most undervalued should be $HAKA  DYOR to see why!!! By the EOY things will be become clear.  By then @tribeonedefi would have launched.
2021-09-28 00:53:18+00:00,https://twitter.com/davidgokhshtein,https://twitter.com/psalmcrypt,https://twitter.com/davidgokhshtein/status/1442627945869217794,https://twitter.com/psalmcrypt/status/1442653612115640327,130,1,$SOL don’t care about what anyone is doing.,@davidgokhshtein I like $SOL it has got potentials. But I like $HAKA better.  $HAKA has got bigger opportunities of reaching ×100. The interplay of $HAKA use cases is designed to encourage  loyalty to @tribeonedefi  while simultaneously increasing the distribution and liquidity of the token.
2021-09-28 01:05:06+00:00,https://twitter.com/TheMoonCarl,https://twitter.com/psalmcrypt,https://twitter.com/TheMoonCarl/status/1442599554197729280,https://twitter.com/psalmcrypt/status/1442656578402852868,511,2,The #Bitcoin bull cycle is NOT over yet!  Do you agree???  https://t.co/xHS9FZ8Y0K,@TheMoonCarl I agree  this is just the beginning of the #bullcircle   Watch out for $HAKA massive pump also🚀🚀 I'm bullish atm!!
2021-09-28 01:20:46+00:00,https://twitter.com/intocryptoverse,https://twitter.com/psalmcrypt,https://twitter.com/intocryptoverse/status/1442624751944482818,https://twitter.com/psalmcrypt/status/1442660523699494912,478,1,What is your top #crypto holding? $BTC $ETH $ADA,@intocryptoverse $HAKA is my top hodling atm!!! Hurry up   I earn up to 250% APYs by  staking $HAKA on the #UniFarm huge yea???  $UFARM #DeFi
2021-09-28 01:29:02+00:00,https://twitter.com/gokhshteinmedia,https://twitter.com/psalmcrypt,https://twitter.com/gokhshteinmedia/status/1442560002707922944,https://twitter.com/psalmcrypt/status/1442662602908348418,158,2,♥️ if you are bullish on NFT’s,@gokhshteinmedia #NFTs has become a big money making platform in the space.  Earn passive income with @tribeonedefi. income is generated on a regular basis and you either re-invest it  save it  or use it.  #HODL #DeFi
2021-09-28 01:34:34+00:00,https://twitter.com/krakenfx,https://twitter.com/psalmcrypt,https://twitter.com/krakenfx/status/1442459140778074113,https://twitter.com/psalmcrypt/status/1442663993357881351,1528,4,👀 List three cryptocurrencies you are watching this week:  1.  2.  3.,@krakenfx $HAKA  $MATIC  #BTC.  Most especially $HAKA  hoping the price goes parabolic after @tribeonedefi #DApps launches
2021-09-28 06:53:26+00:00,https://twitter.com/natbrunell,https://twitter.com/psalmcrypt,https://twitter.com/natbrunell/status/1442688656435601408,https://twitter.com/psalmcrypt/status/1442744239172071430,2014,1,#Bitcoin is my new American Dream.,@natbrunell Make $HAKA your new dream then thank me later....  You stand to earn APRs of over 200% when you Stake $HAKA on @hotcrosscom .  Big partnership 👏 don't miss out on this.  #HODL #DeFi
2021-09-28 07:41:13+00:00,https://twitter.com/LilMoonLambo,https://twitter.com/psalmcrypt,https://twitter.com/LilMoonLambo/status/1442714573266685954,https://twitter.com/psalmcrypt/status/1442756266628091904,1571,3,The Q4 pump will be glorious $ETH https://t.co/yW3bE3jLe1,@LilMoonLambo Lol  an automatic pump when Q4 kicks off?  Maybe  Maybe not. $ETH has got alot to put in place first..I.e  the ridiculous gas fee.  So far @tribeonedefi has proven to be one of the biggest and fastest rising #DeFi loan providers.  #invest #HODL #DeFi #NFTs
2021-09-28 13:09:51+00:00,https://twitter.com/davidgokhshtein,https://twitter.com/psalmcrypt,https://twitter.com/davidgokhshtein/status/1442821144894185476,https://twitter.com/psalmcrypt/status/1442838967905308681,481,2,$DOGE — what could @VitalikButerin help implement that could make $DOGE better?,@davidgokhshtein @VitalikButerin Nothing  $DOGE is almost out...just let it be already. I still hodl  but I'm moving all into $HAKA   @terra_virtua partnering with @tribeonedefi...they will create more options for purchase and finance for the masses.#NFTs is becoming the mainstream.  #NFT #terravirtuadefi #DeFi
2021-09-28 14:11:05+00:00,https://twitter.com/HodlBee,https://twitter.com/psalmcrypt,https://twitter.com/HodlBee/status/1442841773898797064,https://twitter.com/psalmcrypt/status/1442854377757237248,105,1,Hi 🐝  The best #crypto to hodl is _______.  🐝💕🐝,@HodlBee $HAKA  $HAKA is set to dominate the space. Big potential for longevity.  DYOR to see!!!  #HODL #DeFi
2021-09-28 14:23:05+00:00,https://twitter.com/intocryptoverse,https://twitter.com/psalmcrypt,https://twitter.com/intocryptoverse/status/1442841918472339460,https://twitter.com/psalmcrypt/status/1442857398998290445,4390,1,The #Bitcoin market cycle is not over.,@intocryptoverse @CryptoMichNL Lol  anytime twitter begins to panic  it always mean the opposite....good news is comimg🚀🚀🚀.  @SkyrimFinance  partnership with @tribeonedefi is a huge one...now you can farm $HAKA tokens And get access to earn rewards in multichain tokens  i.e. #BNB #DOT  #DYOR #HODL
2021-09-28 14:24:09+00:00,https://twitter.com/JohnGra21611164,https://twitter.com/CryptoMertens,https://twitter.com/JohnGra21611164/status/1442735566148210688,https://twitter.com/CryptoMertens/status/1442857668796985348,2,1,The best #crypto to hodl is _______.,@JohnGra21611164 It's not just about holding  @tribeone $HAKA helps you get steady passive income by just lending it on the platform. This is one of the most innovative way to earn in crypto with no fear of losses.
2021-09-28 14:26:42+00:00,https://twitter.com/Crypto__emily,https://twitter.com/CryptoMertens,https://twitter.com/Crypto__emily/status/1442756593725100033,https://twitter.com/CryptoMertens/status/1442858310156357640,23,0,Hi 👋🏻  What does the day hold for the #Crypto market?,@Crypto__emily It's always a good day with $HAKA in my portfolio I get to earn steady passive income via the @tribeonedefi platform by lending out as an investor  both #DeFi  and #NFT.
2021-09-28 14:32:14+00:00,https://twitter.com/DaCryptoGeneral,https://twitter.com/CryptoMertens,https://twitter.com/DaCryptoGeneral/status/1442782961502392320,https://twitter.com/CryptoMertens/status/1442859699662061569,803,0,Shill me &amp; tag your best Altcoins or NFTs. Let’s Go!👇 #altcoins #nfts,@DaCryptoGeneral At this time  I'm moving into the #NFT world to get steady passive income with $HAKA from @tribeonedefi platform with high lending and staking rewards.
2021-09-28 14:32:48+00:00,https://twitter.com/carolintaling,https://twitter.com/psalmcrypt,https://twitter.com/carolintaling/status/1442811804766412807,https://twitter.com/psalmcrypt/status/1442859845300850700,902,1,Great day to buy some extra $ADA #Cardano,@carolintaling $ADA is a beast at rest...this price will be a thing of the past soon. Recent partnership with $COTI alone will get this moving to the upside fast.  @tribeonedefi first-ever #NFT-lending #dApp will brings solutions for user's problems  making #NFTs accessible to all.  #DeFi
2021-09-28 14:36:49+00:00,https://twitter.com/JubaJeeves,https://twitter.com/CryptoMertens,https://twitter.com/JubaJeeves/status/1441872587743768585,https://twitter.com/CryptoMertens/status/1442860853511004162,200,0,What other cryptos do you have in your portfolio besides $Doge?,@JubaJeeves I also have #BNB and $HAKA in my portfolio. With #NFT becoming the next big thing  I am focused on getting more bags of $HAKA which is the gonna be the next big thing in the crypto world with it's massive farming and staking benefits.
2021-09-28 14:38:46+00:00,https://twitter.com/krakenfx,https://twitter.com/CryptoMertens,https://twitter.com/krakenfx/status/1442459140778074113,https://twitter.com/CryptoMertens/status/1442861347612594176,1528,0,👀 List three cryptocurrencies you are watching this week:  1.  2.  3.,@krakenfx I'm watching #BNB   $ADA and $HAKA this week.
2021-09-28 14:39:06+00:00,https://twitter.com/galaxyBTC,https://twitter.com/psalmcrypt,https://twitter.com/galaxyBTC/status/1442809362070781956,https://twitter.com/psalmcrypt/status/1442861430403842054,2559,3,I still believe we are sitting on the bottom waiting to start a new bull cycle for $BTC and $ETH.  Let's see.,@galaxyBTC Will $ETH hit 2500? Looking for an entry point..  With extensive reach  I'm certain @tribeonedefi will evolutionize the #DeFi &amp; #NFT sphere as a whole.  #staking #HODL
2021-09-28 14:44:11+00:00,https://twitter.com/intocryptoverse,https://twitter.com/CryptoMertens,https://twitter.com/intocryptoverse/status/1442624751944482818,https://twitter.com/CryptoMertens/status/1442862707502305286,478,0,What is your top #crypto holding? $BTC $ETH $ADA,@intocryptoverse For DEFI  my top holding is #BNB but for #NFT  my top holding is $HAKA which is about to reshape the whole crypto world with it's massive rewards in lending with its NFT loans and Mortgage offers on the @tribeonedefi platform. Say no more to stressful bureaucracy loan processing.
2021-09-28 14:50:13+00:00,https://twitter.com/Bitboy_Crypto,https://twitter.com/CryptoMertens,https://twitter.com/Bitboy_Crypto/status/1442549910138540036,https://twitter.com/CryptoMertens/status/1442864228784750594,2535,1,Have you bought the dip? 👀Are you still bullish on #Bitcoin?  I am. Accumulate.,@Bitboy_Crypto I am not just buying the dip  I am setting myself up for steady passive income with $HAKA on the @tribeonedefi platform through Tele Yielding with high interest yielding product that carries mitigated risk and also provide insurance cover against hack.
2006-03-26 20:18:19+00:00,Tweet Deleted,https://twitter.com/noah,Tweet Deleted,https://twitter.com/noah/status/404,Tweet Deleted,153,Tweet Deleted,driving down 3rd street. It looks so much nicer down here with the light rail and streer lamps
2021-09-28 14:57:35+00:00,https://twitter.com/MartiniGuyYT,https://twitter.com/CryptoMertens,https://twitter.com/MartiniGuyYT/status/1442858290279587844,https://twitter.com/CryptoMertens/status/1442866079102078976,85,0,Look at the #Altcoins that are up today  Assess what they are doing differently  Buy coins that operate strong token models 💪💰,@MartiniGuyYT True  that's spot on. After some research  I am currently getting some bags of $HAKA as it's the next big thing in the crypto space which guarantees steady passive income with no loss via the lending on @tribeonedefi platform.  You should check it out.
2021-09-28 15:03:39+00:00,https://twitter.com/Crypto__emily,https://twitter.com/CryptoMertens,https://twitter.com/Crypto__emily/status/1442843943583068166,https://twitter.com/CryptoMertens/status/1442867606667493384,24,0,@davidgokhshtein NFTs can make a diamond out of anything,@Crypto__emily @davidgokhshtein True!! I recently discovered a platform that allows pool funding to invest in NFT  provide loan facilities for NFT purchase for their users and also an investing opportunity as a lender which earns you steady income with no loss.  I am talking of $HAKA token of @tribeonedefi
2021-09-28 15:06:40+00:00,https://twitter.com/Crypto__emily,https://twitter.com/CryptoMertens,https://twitter.com/Crypto__emily/status/1442845478236868612,https://twitter.com/CryptoMertens/status/1442868365542973445,93,0,How to become a millionaire in a couple  years🤑  My answer: BUY and HODL $ADA  $VRA $VET  $SHIB  $XRP  $COTI   $MATIC  $EGLD   $TRX  $FEG   $DOT &amp;_____ ?  What coin would you add to the list?  👇                      👇                    👇 Comment       Retweet            Like,@Crypto__emily I'll add $HAKA to this list. It's one token from @tribeonedefi that is leading the way in crypto investment financing via the lending and investing facilities provided on the platform which is going to earn folks steady passive income and also revolutionize the crypto space.
2021-09-28 15:10:53+00:00,https://twitter.com/cryptogems555,https://twitter.com/CryptoMertens,https://twitter.com/cryptogems555/status/1442663785429352453,https://twitter.com/CryptoMertens/status/1442869426122997760,150,0,You have to love #crypto,@cryptogems555 I love #Crypto so much as it's opened my eyes to multiple streams of incomes opportunities.  I now earn have a source of passive income via @tribeonedefi platform through their investment and crypto loan financing products.  $HAKA token is going be the next big deal soon.
2021-09-28 15:03:39+00:00,https://twitter.com/DaCryptoGeneral,https://twitter.com/Meet_mikel,https://twitter.com/DaCryptoGeneral/status/1442782961502392320,https://twitter.com/Meet_mikel/status/1442867606147330058,803,1,Shill me &amp; tag your best Altcoins or NFTs. Let’s Go!👇 #altcoins #nfts,@DaCryptoGeneral $HAKA a gem giving hope to #NFTartists with easy loans using #NFTs and earn massively with #staking reaping 55 % APR  DYOR and find out why $HAKA #tribeone is the gem for you
2021-09-28 15:09:52+00:00,Tweet Deleted,https://twitter.com/Meet_mikel,Tweet Deleted,https://twitter.com/Meet_mikel/status/1442869172048855053,Tweet Deleted,0,Tweet Deleted,@CryptoLoretta $HAKA is one gem you shouldn't miss out. A gem with true interoperability  economic and transactional scalability  and flexibility.  Above all  a staking reward of over 50% APR...isn't that worth mentioning
2021-09-28 15:16:29+00:00,https://twitter.com/TheMoonCarl,https://twitter.com/Meet_mikel,https://twitter.com/TheMoonCarl/status/1442774562840748037,https://twitter.com/Meet_mikel/status/1442870839028813824,2660,0,BUY THE DIP!!!,@TheMoonCarl I'm currently stacking up on $HAKA before TribeOne will be launching their peer-to-peer (P2P) lending using peer-to-peer (P2P) lending initially and based on our user base growth traction  we will move onto pool contracts to enhance user experience and satisfaction.
2021-09-28 15:34:03+00:00,https://twitter.com/WhaleWire,https://twitter.com/Meet_mikel,https://twitter.com/WhaleWire/status/1442706045881753600,https://twitter.com/Meet_mikel/status/1442875256268464132,525,2,What's the first thing you would do? https://t.co/6rHKqpp3Hs,@CryptoWhale Diversify between $UNO and $HAKA then stake them to earn so much on APY worth over 30% and watch me earn more than my initial investment
2021-09-28 15:37:22+00:00,https://twitter.com/cryptogems555,https://twitter.com/Meet_mikel,https://twitter.com/cryptogems555/status/1442663785429352453,https://twitter.com/Meet_mikel/status/1442876094634291201,150,0,You have to love #crypto,@cryptogems555 That's true especially when you just discovered a platform that allows pool funding to invest in NFT  provide loan facilities for NFT purchase for their users and also an investing opportunity as a lender which earns you steady income with no loss.  $HAKA
2021-09-28 15:41:57+00:00,https://twitter.com/MartiniGuyYT,https://twitter.com/Meet_mikel,https://twitter.com/MartiniGuyYT/status/1442858290279587844,https://twitter.com/Meet_mikel/status/1442877247916941320,85,1,Look at the #Altcoins that are up today  Assess what they are doing differently  Buy coins that operate strong token models 💪💰,@MartiniGuyYT I did some of that today and found $HAKA has great potential. They offer loans to #NFTartist allowing them to use their #NFTs as a collateral and also loans to users who are looking to buy #NFTs.  Amazing project. Can't stop talking about it since
2021-09-28 15:44:10+00:00,https://twitter.com/intocryptoverse,https://twitter.com/Meet_mikel,https://twitter.com/intocryptoverse/status/1442624751944482818,https://twitter.com/Meet_mikel/status/1442877804350263303,478,0,What is your top #crypto holding? $BTC $ETH $ADA,@intocryptoverse I'm hodling $HAKA for steady passive income on the @tribeonedefi platform through Tele Yielding with high interest yielding product that carries mitigated risk and also provide insurance cover against hack.
2021-09-28 15:47:41+00:00,https://twitter.com/krakenfx,https://twitter.com/Meet_mikel,https://twitter.com/krakenfx/status/1442459140778074113,https://twitter.com/Meet_mikel/status/1442878687960051717,1528,3,👀 List three cryptocurrencies you are watching this week:  1.  2.  3.,@krakenfx $HAKA is the first on my list  then $UNO &amp; $HAKA  These are promising projects with great upside potentials for everyone in the crypto space even #NFTs  $HAKA is launching a P2P soon making easier for lending
